order_id,customer_id,product_id,order_date,quantity,unit_price,discount,revenue
717,362,55,2025-08-17,3,2939.43,0.15,7495.55
718,373,3,2025-01-19,1,2625.01,0.05,2493.76
718,373,75,2025-01-19,2,44807.59,0.1,80653.66
719,114,73,2025-07-07,1,18192.18,0.1,16372.96
719,114,4,2025-07-07,1,6232.39,0.0,6232.39
720,295,19,2024-06-24,1,3171.34,0.0,3171.34
720,295,74,2024-06-24,2,18924.35,0.0,37848.7
721,13,24,2024-04-03,1,17126.14,0.1,15413.53
721,13,26,2024-04-03,1,2072.72,0.05,1969.08
722,396,78,2025-09-10,2,1010.49,0.0,2020.98
722,396,20,2025-09-10,3,39805.25,0.05,113444.96
723,277,29,2024-02-19,1,1442.48,0.1,1298.23
723,277,96,2024-02-19,2,463.77,0.0,927.54
724,103,68,2025-01-05,2,5460.65,0.05,10375.23
724,103,58,2025-01-05,2,390.71,0.1,703.28
725,81,15,2024-08-09,1,3589.44,0.0,3589.44
725,81,9,2024-08-09,1,24309.59,0.15,20663.15
726,189,18,2024-09-25,1,4738.87,0.1,4264.98
726,189,8,2024-09-25,1,19432.89,0.05,18461.25
727,174,73,2025-04-26,2,18192.18,0.0,36384.36
727,174,15,2025-04-26,1,3589.44,0.0,3589.44
728,109,7,2025-06-10,3,8976.08,0.0,26928.24
728,109,38,2025-06-10,1,5067.49,0.1,4560.74
729,235,18,2024-04-02,1,4738.87,0.05,4501.93
729,235,41,2024-04-02,1,4280.17,0.05,4066.16
730,92,5,2025-11-13,1,60993.48,0.0,60993.48
730,92,40,2025-11-13,1,2396.49,0.15,2037.02
731,48,14,2025-04-23,4,6842.78,0.05,26002.56
731,48,23,2025-04-23,1,18396.69,0.0,18396.69
731,48,80,2025-04-23,2,298.04,0.0,596.08
732,213,84,2024-08-06,2,4875.5,0.1,8775.9
732,213,74,2024-08-06,1,18924.35,0.05,17978.13
732,213,53,2024-08-06,1,651.44,0.0,651.44
733,159,32,2025-03-20,1,632.49,0.0,632.49
733,159,15,2025-03-20,2,3589.44,0.0,7178.88
734,301,27,2024-09-01,1,1635.87,0.0,1635.87
734,301,64,2024-09-01,1,243.95,0.05,231.75
735,352,18,2024-08-12,1,4738.87,0.0,4738.87
735,352,80,2024-08-12,1,298.04,0.0,298.04
736,16,25,2024-07-02,3,3640.01,0.0,10920.03
736,16,90,2024-07-02,1,16104.16,0.05,15298.95
737,61,21,2025-01-31,1,4472.7,0.1,4025.43
737,61,70,2025-01-31,1,7231.23,0.0,7231.23
738,30,74,2025-03-16,1,18924.35,0.05,17978.13
738,30,18,2025-03-16,1,4738.87,0.05,4501.93
739,158,13,2025-12-27,1,9237.08,0.05,8775.23
739,158,61,2025-12-27,2,205.61,0.05,390.66
740,128,46,2024-06-24,1,6217.3,0.0,6217.3
740,128,60,2024-06-24,1,381.06,0.1,342.95
741,57,19,2025-04-17,1,3171.34,0.1,2854.21
741,57,22,2025-04-17,1,7167.91,0.0,7167.91
742,98,58,2025-11-12,2,390.71,0.0,781.42
742,98,73,2025-11-12,1,18192.18,0.0,18192.18
743,117,18,2025-03-06,2,4738.87,0.1,8529.97
743,117,21,2025-03-06,1,4472.7,0.0,4472.7
744,373,19,2024-04-16,4,3171.34,0.05,12051.09
744,373,22,2024-04-16,1,7167.91,0.0,7167.91
745,335,37,2025-10-15,1,4824.48,0.0,4824.48
745,335,23,2025-10-15,2,18396.69,0.0,36793.38
746,229,16,2025-01-24,1,15771.29,0.1,14194.16
746,229,29,2025-01-24,1,1442.48,0.0,1442.48
747,14,25,2024-03-06,1,3640.01,0.05,3458.01
747,14,21,2024-03-06,1,4472.7,0.1,4025.43
748,118,24,2025-03-27,4,17126.14,0.0,68504.56
748,118,12,2025-03-27,1,2459.4,0.0,2459.4
749,387,76,2025-10-02,1,7357.75,0.15,6254.09
749,387,75,2025-10-02,1,44807.59,0.05,42567.21
750,188,75,2025-07-01,1,44807.59,0.1,40326.83
750,188,17,2025-07-01,1,6664.68,0.1,5998.21
751,46,73,2024-08-25,1,18192.18,0.1,16372.96
751,46,24,2024-08-25,1,17126.14,0.05,16269.83
752,15,44,2025-09-12,1,1116.5,0.1,1004.85
752,15,74,2025-09-12,3,18924.35,0.0,56773.05
753,393,97,2025-02-01,3,170.13,0.1,459.35
753,393,68,2025-02-01,1,5460.65,0.0,5460.65
754,305,68,2025-10-23,1,5460.65,0.05,5187.62
754,305,18,2025-10-23,1,4738.87,0.0,4738.87
755,43,20,2024-06-06,1,39805.25,0.0,39805.25
755,43,73,2024-06-06,2,18192.18,0.0,36384.36
756,151,38,2024-09-08,1,5067.49,0.05,4814.12
756,151,8,2024-09-08,1,19432.89,0.0,19432.89
757,254,87,2025-06-08,1,2175.83,0.0,2175.83
757,254,78,2025-06-08,2,1010.49,0.1,1818.88
758,115,13,2025-07-21,2,9237.08,0.1,16626.74
758,115,64,2025-07-21,1,243.95,0.0,243.95
759,211,96,2025-03-03,2,463.77,0.0,927.54
759,211,16,2025-03-03,2,15771.29,0.0,31542.58
760,390,13,2024-03-17,3,9237.08,0.15,23554.55
760,390,94,2024-03-17,1,5672.67,0.0,5672.67
760,390,100,2024-03-17,1,900.0,0.0,900.0
761,305,30,2025-05-14,4,2686.64,0.1,9671.9
761,305,22,2025-05-14,1,7167.91,0.0,7167.91
762,89,35,2024-04-10,2,1209.61,0.0,2419.22
762,89,37,2024-04-10,1,4824.48,0.0,4824.48
763,349,10,2024-10-08,1,5376.54,0.0,5376.54
763,349,66,2024-10-08,1,61292.01,0.1,55162.81
764,66,11,2025-11-08,1,3802.29,0.0,3802.29
764,66,22,2025-11-08,1,7167.91,0.0,7167.91
765,369,19,2025-05-10,1,3171.34,0.0,3171.34
765,369,36,2025-05-10,1,3009.89,0.05,2859.4
766,275,5,2024-12-25,2,60993.48,0.0,121986.96
766,275,13,2024-12-25,1,9237.08,0.1,8313.37
767,232,73,2024-05-29,2,18192.18,0.0,36384.36
767,232,74,2024-05-29,2,18924.35,0.0,37848.7
768,155,20,2025-10-22,1,39805.25,0.0,39805.25
768,155,7,2025-10-22,2,8976.08,0.0,17952.16
769,319,18,2024-07-30,1,4738.87,0.1,4264.98
769,319,2,2024-07-30,1,826.86,0.0,826.86
770,159,22,2025-10-23,2,7167.91,0.05,13619.03
770,159,25,2025-10-23,1,3640.01,0.0,3640.01
771,180,18,2025-09-03,1,4738.87,0.0,4738.87
771,180,19,2025-09-03,1,3171.34,0.05,3012.77
772,147,16,2024-09-25,2,15771.29,0.1,28388.32
772,147,55,2024-09-25,1,2939.43,0.0,2939.43
773,159,77,2024-07-06,1,5779.62,0.1,5201.66
773,159,45,2024-07-06,1,6157.34,0.0,6157.34
774,340,43,2024-04-15,2,1821.71,0.05,3461.25
774,340,86,2024-04-15,1,4437.73,0.05,4215.84
775,151,33,2024-05-20,1,936.96,0.1,843.26
775,151,27,2024-05-20,1,1635.87,0.05,1554.08
776,280,29,2024-09-22,1,1442.48,0.0,1442.48
776,280,78,2024-09-22,3,1010.49,0.0,3031.47
777,57,17,2025-04-25,1,6664.68,0.0,6664.68
777,57,92,2025-04-25,1,2248.85,0.0,2248.85
778,95,33,2024-05-27,3,936.96,0.1,2529.79
778,95,24,2024-05-27,1,17126.14,0.0,17126.14
779,20,12,2025-11-20,3,2459.4,0.1,6640.38
779,20,20,2025-11-20,1,39805.25,0.0,39805.25
780,103,23,2025-05-18,2,18396.69,0.0,36793.38
780,103,77,2025-05-18,2,5779.62,0.1,10403.32
781,222,88,2024-06-14,1,3075.5,0.05,2921.72
781,222,8,2024-06-14,2,19432.89,0.05,36922.49
782,310,40,2024-12-12,1,2396.49,0.1,2156.84
782,310,22,2024-12-12,2,7167.91,0.0,14335.82
783,146,77,2025-06-27,3,5779.62,0.0,17338.86
783,146,84,2025-06-27,1,4875.5,0.0,4875.5
784,141,19,2025-01-05,3,3171.34,0.05,9038.32
784,141,40,2025-01-05,1,2396.49,0.1,2156.84
785,168,25,2025-06-16,1,3640.01,0.0,3640.01
785,168,41,2025-06-16,1,4280.17,0.0,4280.17
786,111,75,2024-01-28,3,44807.59,0.1,120980.49
786,111,74,2024-01-28,1,18924.35,0.0,18924.35
787,51,90,2025-07-31,1,16104.16,0.0,16104.16
787,51,3,2025-07-31,2,2625.01,0.05,4987.52
788,141,83,2024-01-12,1,4742.53,0.0,4742.53
788,141,10,2024-01-12,2,5376.54,0.0,10753.08
789,383,73,2024-08-03,1,18192.18,0.0,18192.18
789,383,95,2024-08-03,1,180.47,0.0,180.47
790,89,51,2024-03-14,1,5418.07,0.1,4876.26
790,89,67,2024-03-14,1,5275.46,0.0,5275.46
791,111,23,2025-02-13,1,18396.69,0.05,17476.86
791,111,18,2025-02-13,1,4738.87,0.1,4264.98
792,295,31,2025-03-16,1,1205.75,0.05,1145.46
792,295,100,2025-03-16,1,900.0,0.15,765.0
793,118,73,2024-08-08,1,18192.18,0.0,18192.18
793,118,18,2024-08-08,2,4738.87,0.05,9003.85
794,238,89,2024-02-20,2,3390.34,0.0,6780.68
794,238,52,2024-02-20,1,2782.22,0.1,2504.0
795,327,58,2025-02-10,2,390.71,0.0,781.42
795,327,42,2025-02-10,3,3526.42,0.1,9521.33
796,5,19,2024-06-08,2,3171.34,0.0,6342.68
796,5,19,2024-06-08,1,3171.34,0.05,3012.77
797,8,87,2024-09-10,1,2175.83,0.0,2175.83
797,8,73,2024-09-10,3,18192.18,0.0,54576.54
798,95,1,2024-06-16,1,57994.93,0.05,55095.18
798,95,34,2024-06-16,1,350.18,0.0,350.18
799,344,50,2024-04-08,1,4015.8,0.15,3413.43
799,344,74,2024-04-08,1,18924.35,0.05,17978.13
800,275,77,2024-04-05,1,5779.62,0.05,5490.64
800,275,26,2024-04-05,1,2072.72,0.05,1969.08
801,343,1,2025-09-12,2,57994.93,0.0,115989.86
801,343,10,2025-09-12,2,5376.54,0.0,10753.08
802,272,25,2024-08-18,2,3640.01,0.05,6916.02
802,272,12,2024-08-18,1,2459.4,0.0,2459.4
803,123,41,2024-04-01,2,4280.17,0.05,8132.32
803,123,100,2024-04-01,2,900.0,0.0,1800.0
804,233,86,2024-08-03,3,4437.73,0.0,13313.19
804,233,48,2024-08-03,2,6527.42,0.0,13054.84
805,310,65,2024-01-15,1,323.99,0.0,323.99
805,310,26,2024-01-15,2,2072.72,0.05,3938.17
806,176,23,2025-05-28,3,18396.69,0.05,52430.57
806,176,35,2025-05-28,2,1209.61,0.0,2419.22
807,278,11,2024-01-04,2,3802.29,0.0,7604.58
807,278,44,2024-01-04,1,1116.5,0.1,1004.85
808,79,66,2025-10-20,1,61292.01,0.05,58227.41
808,79,45,2025-10-20,1,6157.34,0.0,6157.34
809,133,72,2025-12-01,2,953.28,0.0,1906.56
809,133,66,2025-12-01,1,61292.01,0.0,61292.01
810,374,57,2025-10-12,1,485.43,0.0,485.43
810,374,49,2025-10-12,3,2551.99,0.0,7655.97
811,84,43,2024-12-12,3,1821.71,0.1,4918.62
811,84,23,2024-12-12,2,18396.69,0.0,36793.38
812,123,44,2024-07-15,1,1116.5,0.05,1060.67
812,123,93,2024-07-15,1,649.37,0.0,649.37
813,6,21,2024-12-10,2,4472.7,0.0,8945.4
813,6,10,2024-12-10,2,5376.54,0.0,10753.08
814,294,7,2025-01-20,1,8976.08,0.15,7629.67
814,294,92,2025-01-20,4,2248.85,0.0,8995.4
815,272,100,2024-10-08,1,900.0,0.0,900.0
815,272,4,2024-10-08,1,6232.39,0.1,5609.15
816,188,84,2025-05-25,1,4875.5,0.0,4875.5
816,188,41,2025-05-25,1,4280.17,0.05,4066.16
817,28,83,2025-12-02,1,4742.53,0.0,4742.53
817,28,77,2025-12-02,1,5779.62,0.0,5779.62
818,168,71,2025-09-26,1,7406.14,0.0,7406.14
818,168,65,2025-09-26,2,323.99,0.1,583.18
819,360,70,2025-03-30,1,7231.23,0.0,7231.23
819,360,49,2025-03-30,2,2551.99,0.0,5103.98
820,236,65,2024-03-09,3,323.99,0.15,826.17
820,236,31,2024-03-09,1,1205.75,0.0,1205.75
821,332,22,2024-01-30,1,7167.91,0.0,7167.91
821,332,90,2024-01-30,2,16104.16,0.1,28987.49
822,152,73,2025-11-01,1,18192.18,0.1,16372.96
822,152,16,2025-11-01,1,15771.29,0.0,15771.29
823,352,13,2025-07-08,2,9237.08,0.0,18474.16
823,352,43,2025-07-08,1,1821.71,0.15,1548.45
824,145,13,2024-02-28,1,9237.08,0.05,8775.23
824,145,77,2024-02-28,2,5779.62,0.0,11559.24
825,332,71,2024-05-23,1,7406.14,0.1,6665.53
825,332,19,2024-05-23,2,3171.34,0.0,6342.68
826,397,79,2024-07-30,1,2782.17,0.05,2643.06
826,397,19,2024-07-30,1,3171.34,0.0,3171.34
827,139,90,2024-01-09,2,16104.16,0.0,32208.32
827,139,23,2024-01-09,1,18396.69,0.0,18396.69
828,135,66,2025-12-13,1,61292.01,0.05,58227.41
828,135,82,2025-12-13,1,1221.96,0.0,1221.96
829,113,11,2025-04-10,1,3802.29,0.0,3802.29
829,113,77,2025-04-10,1,5779.62,0.0,5779.62
830,38,82,2025-10-20,1,1221.96,0.0,1221.96
830,38,73,2025-10-20,2,18192.18,0.0,36384.36
831,298,91,2025-08-05,2,11426.26,0.0,22852.52
831,298,72,2025-08-05,1,953.28,0.05,905.62
832,113,33,2025-01-08,2,936.96,0.1,1686.53
832,113,21,2025-01-08,3,4472.7,0.0,13418.1
833,199,74,2025-04-27,3,18924.35,0.05,53934.4
833,199,1,2025-04-27,1,57994.93,0.1,52195.44
834,285,16,2024-04-15,1,15771.29,0.15,13405.6
834,285,18,2024-04-15,1,4738.87,0.05,4501.93
835,213,76,2024-01-08,1,7357.75,0.05,6989.86
835,213,41,2024-01-08,2,4280.17,0.1,7704.31
836,310,76,2025-11-27,2,7357.75,0.0,14715.5
836,310,9,2025-11-27,2,24309.59,0.05,46188.22
837,185,65,2024-11-16,1,323.99,0.0,323.99
837,185,20,2024-11-16,2,39805.25,0.0,79610.5
838,225,95,2025-02-15,1,180.47,0.0,180.47
838,225,76,2025-02-15,1,7357.75,0.15,6254.09
839,110,27,2025-03-23,1,1635.87,0.05,1554.08
839,110,4,2025-03-23,1,6232.39,0.0,6232.39
840,274,73,2025-06-17,1,18192.18,0.05,17282.57
840,274,41,2025-06-17,1,4280.17,0.15,3638.14
841,315,23,2025-07-05,1,18396.69,0.05,17476.86
841,315,75,2025-07-05,1,44807.59,0.0,44807.59
842,236,19,2025-07-05,1,3171.34,0.1,2854.21
842,236,83,2025-07-05,2,4742.53,0.1,8536.55
843,349,85,2024-06-22,1,460.42,0.0,460.42
843,349,34,2024-06-22,1,350.18,0.1,315.16
844,123,54,2024-10-13,1,2049.82,0.0,2049.82
844,123,17,2024-10-13,1,6664.68,0.05,6331.45
845,29,87,2025-05-25,1,2175.83,0.0,2175.83
845,29,23,2025-05-25,1,18396.69,0.15,15637.19
846,124,69,2024-04-08,2,9360.74,0.0,18721.48
846,124,74,2024-04-08,1,18924.35,0.05,17978.13
847,400,19,2024-11-19,2,3171.34,0.0,6342.68
847,400,70,2024-11-19,2,7231.23,0.05,13739.34
848,62,43,2024-08-12,1,1821.71,0.0,1821.71
848,62,92,2024-08-12,3,2248.85,0.0,6746.55
849,268,88,2024-09-11,2,3075.5,0.0,6151.0
849,268,9,2024-09-11,1,24309.59,0.0,24309.59
850,335,78,2024-10-08,1,1010.49,0.0,1010.49
850,335,79,2024-10-08,4,2782.17,0.1,10015.81
851,35,74,2024-04-02,1,18924.35,0.05,17978.13
851,35,90,2024-04-02,2,16104.16,0.0,32208.32
852,200,2,2025-02-07,3,826.86,0.0,2480.58
852,200,84,2025-02-07,2,4875.5,0.1,8775.9
853,340,19,2024-12-13,1,3171.34,0.05,3012.77
853,340,40,2024-12-13,1,2396.49,0.0,2396.49
854,366,24,2024-06-02,1,17126.14,0.0,17126.14
854,366,17,2024-06-02,1,6664.68,0.0,6664.68
855,227,45,2024-03-12,3,6157.34,0.0,18472.02
855,227,50,2024-03-12,1,4015.8,0.05,3815.01
856,391,20,2025-01-17,2,39805.25,0.0,79610.5
856,391,65,2025-01-17,2,323.99,0.0,647.98
857,25,14,2024-06-26,1,6842.78,0.0,6842.78
857,25,23,2024-06-26,1,18396.69,0.15,15637.19
858,73,4,2024-09-13,4,6232.39,0.1,22436.6
858,73,16,2024-09-13,1,15771.29,0.05,14982.73
858,73,12,2024-09-13,1,2459.4,0.0,2459.4
859,316,36,2025-10-04,1,3009.89,0.05,2859.4
859,316,76,2025-10-04,1,7357.75,0.0,7357.75
860,152,97,2024-10-21,1,170.13,0.1,153.12
860,152,13,2024-10-21,1,9237.08,0.1,8313.37
861,149,72,2024-04-12,2,953.28,0.0,1906.56
861,149,41,2024-04-12,3,4280.17,0.05,12198.48
862,392,86,2024-03-20,1,4437.73,0.0,4437.73
862,392,89,2024-03-20,1,3390.34,0.0,3390.34
863,17,18,2024-05-23,3,4738.87,0.0,14216.61
863,17,21,2024-05-23,1,4472.7,0.1,4025.43
864,68,29,2025-02-18,2,1442.48,0.05,2740.71
864,68,63,2025-02-18,3,955.49,0.1,2579.82
865,188,75,2024-08-24,1,44807.59,0.1,40326.83
865,188,82,2024-08-24,4,1221.96,0.0,4887.84
866,171,55,2025-11-08,2,2939.43,0.0,5878.86
866,171,51,2025-11-08,1,5418.07,0.1,4876.26
867,210,7,2025-10-17,1,8976.08,0.05,8527.28
867,210,25,2025-10-17,1,3640.01,0.0,3640.01
868,242,18,2024-07-29,1,4738.87,0.0,4738.87
868,242,94,2024-07-29,1,5672.67,0.1,5105.4
869,78,35,2024-04-30,1,1209.61,0.1,1088.65
869,78,25,2024-04-30,4,3640.01,0.1,13104.04
870,168,24,2025-01-13,1,17126.14,0.05,16269.83
870,168,21,2025-01-13,1,4472.7,0.1,4025.43
871,85,41,2024-12-17,1,4280.17,0.0,4280.17
871,85,16,2024-12-17,1,15771.29,0.0,15771.29
872,347,18,2024-08-03,2,4738.87,0.0,9477.74
872,347,24,2024-08-03,3,17126.14,0.0,51378.42
873,260,39,2024-09-23,2,6013.69,0.05,11426.01
873,260,83,2024-09-23,2,4742.53,0.0,9485.06
874,117,22,2024-07-12,1,7167.91,0.0,7167.91
874,117,24,2024-07-12,2,17126.14,0.05,32539.67
875,14,21,2024-06-07,1,4472.7,0.0,4472.7
875,14,49,2024-06-07,1,2551.99,0.0,2551.99
876,60,64,2024-02-15,1,243.95,0.1,219.56
876,60,21,2024-02-15,1,4472.7,0.05,4249.06
877,348,25,2025-01-21,2,3640.01,0.05,6916.02
877,348,57,2025-01-21,3,485.43,0.0,1456.29
878,226,89,2024-12-30,2,3390.34,0.0,6780.68
878,226,7,2024-12-30,1,8976.08,0.0,8976.08
879,3,65,2024-12-06,2,323.99,0.0,647.98
879,3,48,2024-12-06,1,6527.42,0.0,6527.42
880,137,39,2024-05-27,1,6013.69,0.0,6013.69
880,137,85,2024-05-27,1,460.42,0.0,460.42
881,373,17,2025-01-17,3,6664.68,0.0,19994.04
881,373,5,2025-01-17,3,60993.48,0.1,164682.4
882,190,20,2025-06-24,1,39805.25,0.05,37814.99
882,190,43,2025-06-24,1,1821.71,0.05,1730.62
883,72,19,2024-11-07,1,3171.34,0.1,2854.21
883,72,4,2024-11-07,2,6232.39,0.0,12464.78
884,255,70,2024-12-20,1,7231.23,0.0,7231.23
884,255,51,2024-12-20,1,5418.07,0.1,4876.26
885,316,18,2025-12-27,3,4738.87,0.05,13505.78
885,316,43,2025-12-27,1,1821.71,0.05,1730.62
886,229,22,2024-07-03,1,7167.91,0.0,7167.91
886,229,12,2024-07-03,1,2459.4,0.05,2336.43
887,264,76,2025-06-09,1,7357.75,0.05,6989.86
887,264,90,2025-06-09,3,16104.16,0.1,43481.23
888,190,13,2024-07-29,2,9237.08,0.0,18474.16
888,190,19,2024-07-29,1,3171.34,0.1,2854.21
889,86,13,2025-10-20,2,9237.08,0.15,15703.04
889,86,83,2025-10-20,3,4742.53,0.0,14227.59
890,120,20,2024-08-23,1,39805.25,0.0,39805.25
890,120,10,2024-08-23,1,5376.54,0.0,5376.54
891,259,63,2025-04-28,2,955.49,0.1,1719.88
891,259,70,2025-04-28,2,7231.23,0.1,13016.21
892,123,16,2024-10-24,2,15771.29,0.0,31542.58
892,123,8,2024-10-24,2,19432.89,0.0,38865.78
893,207,43,2025-11-15,1,1821.71,0.05,1730.62
893,207,66,2025-11-15,1,61292.01,0.05,58227.41
894,201,35,2024-01-27,1,1209.61,0.0,1209.61
894,201,3,2024-01-27,3,2625.01,0.0,7875.03
895,206,5,2024-03-06,1,60993.48,0.0,60993.48
895,206,36,2024-03-06,3,3009.89,0.15,7675.22
896,187,25,2025-03-13,1,3640.01,0.0,3640.01
896,187,34,2025-03-13,3,350.18,0.0,1050.54
897,144,70,2024-04-07,3,7231.23,0.0,21693.69
897,144,23,2024-04-07,1,18396.69,0.0,18396.69
898,233,42,2024-05-16,2,3526.42,0.0,7052.84
898,233,71,2024-05-16,2,7406.14,0.05,14071.67
899,303,6,2025-01-03,2,9075.76,0.0,18151.52
899,303,11,2025-01-03,2,3802.29,0.0,7604.58
900,46,75,2024-04-05,1,44807.59,0.0,44807.59
900,46,21,2024-04-05,1,4472.7,0.1,4025.43
901,98,58,2024-06-25,1,390.71,0.1,351.64
901,98,30,2024-06-25,2,2686.64,0.0,5373.28
902,52,21,2024-03-30,1,4472.7,0.05,4249.06
902,52,97,2024-03-30,2,170.13,0.1,306.23
903,154,24,2024-01-26,2,17126.14,0.0,34252.28
903,154,85,2024-01-26,1,460.42,0.1,414.38
904,113,21,2025-11-29,1,4472.7,0.0,4472.7
904,113,95,2025-11-29,1,180.47,0.0,180.47
905,185,19,2024-07-18,2,3171.34,0.0,6342.68
905,185,83,2024-07-18,4,4742.53,0.0,18970.12
906,44,43,2025-08-28,2,1821.71,0.0,3643.42
906,44,87,2025-08-28,1,2175.83,0.05,2067.04
907,29,18,2025-01-22,1,4738.87,0.05,4501.93
907,29,21,2025-01-22,1,4472.7,0.0,4472.7
908,122,16,2024-04-28,1,15771.29,0.0,15771.29
908,122,72,2024-04-28,1,953.28,0.0,953.28
909,153,62,2025-04-04,3,1567.17,0.0,4701.51
909,153,72,2025-04-04,1,953.28,0.0,953.28
910,286,50,2025-06-11,1,4015.8,0.05,3815.01
910,286,79,2025-06-11,1,2782.17,0.1,2503.95
911,46,17,2024-04-28,1,6664.68,0.05,6331.45
911,46,75,2024-04-28,1,44807.59,0.05,42567.21
912,175,38,2025-08-30,2,5067.49,0.1,9121.48
912,175,5,2025-08-30,1,60993.48,0.0,60993.48
913,62,71,2025-07-01,2,7406.14,0.0,14812.28
913,62,87,2025-07-01,1,2175.83,0.0,2175.83
914,116,77,2024-01-25,2,5779.62,0.05,10981.28
914,116,24,2024-01-25,1,17126.14,0.0,17126.14
915,263,75,2025-09-18,1,44807.59,0.1,40326.83
915,263,15,2025-09-18,1,3589.44,0.1,3230.5
916,96,84,2024-07-16,2,4875.5,0.0,9751.0
916,96,94,2024-07-16,4,5672.67,0.05,21556.15
917,157,81,2025-05-13,1,631.53,0.0,631.53
917,157,13,2025-05-13,1,9237.08,0.0,9237.08
918,184,73,2025-05-29,2,18192.18,0.05,34565.14
918,184,24,2025-05-29,2,17126.14,0.0,34252.28
919,139,86,2024-06-03,4,4437.73,0.05,16863.37
919,139,66,2024-06-03,1,61292.01,0.0,61292.01
920,320,40,2024-08-03,1,2396.49,0.0,2396.49
920,320,67,2024-08-03,1,5275.46,0.1,4747.91
921,117,21,2025-03-14,1,4472.7,0.0,4472.7
921,117,16,2025-03-14,1,15771.29,0.0,15771.29
922,249,2,2025-04-09,2,826.86,0.1,1488.35
922,249,81,2025-04-09,2,631.53,0.0,1263.06
923,329,82,2024-05-01,1,1221.96,0.0,1221.96
923,329,15,2024-05-01,1,3589.44,0.1,3230.5
924,299,22,2024-11-06,1,7167.91,0.1,6451.12
924,299,81,2024-11-06,2,631.53,0.0,1263.06
925,343,94,2025-08-16,1,5672.67,0.1,5105.4
925,343,8,2025-08-16,1,19432.89,0.0,19432.89
926,67,75,2025-08-22,4,44807.59,0.1,161307.32
926,67,21,2025-08-22,1,4472.7,0.0,4472.7
927,39,21,2025-07-29,1,4472.7,0.1,4025.43
927,39,21,2025-07-29,1,4472.7,0.1,4025.43
928,353,48,2024-02-23,1,6527.42,0.0,6527.42
928,353,74,2024-02-23,2,18924.35,0.0,37848.7
929,345,40,2024-04-09,4,2396.49,0.15,8148.07
929,345,84,2024-04-09,1,4875.5,0.15,4144.18
930,69,4,2024-07-23,2,6232.39,0.0,12464.78
930,69,85,2024-07-23,1,460.42,0.0,460.42
931,122,73,2025-06-21,1,18192.18,0.05,17282.57
931,122,27,2025-06-21,3,1635.87,0.0,4907.61
931,122,67,2025-06-21,3,5275.46,0.1,14243.74
932,307,33,2025-11-17,1,936.96,0.1,843.26
932,307,36,2025-11-17,3,3009.89,0.0,9029.67
933,326,20,2025-06-10,2,39805.25,0.1,71649.45
933,326,87,2025-06-10,1,2175.83,0.0,2175.83
934,10,67,2024-02-19,2,5275.46,0.05,10023.37
934,10,23,2024-02-19,1,18396.69,0.0,18396.69
935,40,19,2024-06-08,1,3171.34,0.0,3171.34
935,40,4,2024-06-08,1,6232.39,0.1,5609.15
936,203,77,2024-05-17,2,5779.62,0.05,10981.28
936,203,63,2024-05-17,1,955.49,0.0,955.49
937,81,86,2025-08-25,3,4437.73,0.05,12647.53
937,81,77,2025-08-25,1,5779.62,0.0,5779.62
938,5,21,2024-09-08,1,4472.7,0.05,4249.06
938,5,13,2024-09-08,1,9237.08,0.0,9237.08
939,140,14,2024-01-13,2,6842.78,0.1,12317.0
939,140,72,2024-01-13,1,953.28,0.0,953.28
940,225,41,2024-10-08,3,4280.17,0.0,12840.51
940,225,75,2024-10-08,1,44807.59,0.05,42567.21
940,225,10,2024-10-08,1,5376.54,0.05,5107.71
941,341,27,2024-03-07,2,1635.87,0.15,2780.98
941,341,2,2024-03-07,1,826.86,0.1,744.17
942,16,100,2025-10-03,1,900.0,0.05,855.0
942,16,53,2025-10-03,1,651.44,0.0,651.44
943,233,82,2025-03-10,2,1221.96,0.05,2321.72
943,233,21,2025-03-10,2,4472.7,0.0,8945.4
944,353,23,2025-05-17,1,18396.69,0.05,17476.86
944,353,53,2025-05-17,1,651.44,0.05,618.87
945,392,76,2024-08-08,2,7357.75,0.05,13979.72
945,392,87,2024-08-08,1,2175.83,0.1,1958.25
946,238,100,2024-08-29,1,900.0,0.0,900.0
946,238,56,2024-08-29,1,388.93,0.0,388.93
947,390,16,2024-11-25,4,15771.29,0.0,63085.16
947,390,83,2024-11-25,2,4742.53,0.0,9485.06
948,363,15,2024-01-09,1,3589.44,0.0,3589.44
948,363,9,2024-01-09,3,24309.59,0.1,65635.89
949,206,66,2025-10-09,1,61292.01,0.1,55162.81
949,206,20,2025-10-09,1,39805.25,0.0,39805.25
950,251,32,2024-01-30,1,632.49,0.1,569.24
950,251,22,2024-01-30,2,7167.91,0.1,12902.24
951,302,28,2025-12-29,2,3566.76,0.1,6420.17
951,302,85,2025-12-29,1,460.42,0.1,414.38
952,6,41,2024-04-13,1,4280.17,0.0,4280.17
952,6,95,2024-04-13,1,180.47,0.0,180.47
953,195,58,2024-02-23,1,390.71,0.0,390.71
953,195,39,2024-02-23,1,6013.69,0.0,6013.69
954,247,73,2025-09-10,2,18192.18,0.0,36384.36
954,247,24,2025-09-10,2,17126.14,0.0,34252.28
955,385,22,2025-03-28,1,7167.91,0.0,7167.91
955,385,25,2025-03-28,2,3640.01,0.05,6916.02
956,312,76,2024-05-12,2,7357.75,0.0,14715.5
956,312,100,2024-05-12,1,900.0,0.0,900.0
957,117,39,2025-08-04,1,6013.69,0.1,5412.32
